Mean Accuracy Error,Mean Squared Error,# of Samples,Index of Predicted Column,Algorithm,Data Set
1.2800719569030503,1.9815657802546751,288,101,Pearson Correlation,American Gut
1.2801660547550575,1.9817469005546338,288,101,Pearson Correlation,American Gut
1.2915865392872534,2.0080871502677855,288,101,Pearson Correlation,American Gut
1.279770322698609,1.9793698433231077,288,101,Pearson Correlation,American Gut
1.2876646114820334,1.9978705510211547,288,101,Pearson Correlation,American Gut
1.2896185472268824,2.0025466312110742,288,101,Pearson Correlation,American Gut
1.2769553849443895,1.9716458462376794,288,101,Pearson Correlation,American Gut
1.2809847776813232,1.9811923210878817,288,101,Pearson Correlation,American Gut
1.2794560823920358,1.9778086186888086,288,101,Pearson Correlation,American Gut
1.284590347158514,1.9896540468530586,288,101,Pearson Correlation,American Gut
1.2798836559790752,1.979324296661152,288,101,Pearson Correlation,American Gut
1.282073563980086,1.9844885089803743,288,101,Pearson Correlation,American Gut
1.2868200878727196,1.9953402280752144,288,101,Pearson Correlation,American Gut
1.2861758577936575,1.9939344750166734,288,101,Pearson Correlation,American Gut
1.2830567297785191,1.9868661416192397,288,101,Pearson Correlation,American Gut
1.2843646296196505,1.9899567695353002,288,101,Pearson Correlation,American Gut
1.2826707597598777,1.9859982587519944,288,101,Pearson Correlation,American Gut
1.2822809846053647,1.9851844146269357,288,101,Pearson Correlation,American Gut
1.2842190832456322,1.9897353419291959,288,101,Pearson Correlation,American Gut
1.284588328688474,1.9906494401062698,288,101,Pearson Correlation,American Gut
1.2867963505372666,1.9958608958764517,288,101,Pearson Correlation,American Gut
1.2887825847270082,2.000485489082016,288,101,Pearson Correlation,American Gut
1.288592282415985,2.0000955562371003,288,101,Pearson Correlation,American Gut
1.2821303989692387,1.9841705695020535,288,101,Pearson Correlation,American Gut
1.2825884496953759,1.9853131798318369,288,101,Pearson Correlation,American Gut
1.2815491059367268,1.9830127947851066,288,101,Pearson Correlation,American Gut
1.2737739327033522,1.9621720722447635,288,101,Pearson Correlation,American Gut
1.273310858008149,1.9612167022608409,288,101,Pearson Correlation,American Gut
1.2737668476174733,1.9624131812118963,288,101,Pearson Correlation,American Gut
1.2726840341807029,1.959919709590247,288,101,Pearson Correlation,American Gut
1.273228232775891,1.961304809241595,288,101,Pearson Correlation,American Gut
1.2737535920143828,1.9626391332631046,288,101,Pearson Correlation,American Gut
1.271704496795535,1.9576944907586524,288,101,Pearson Correlation,American Gut
1.2716370634160894,1.9577033594503948,288,101,Pearson Correlation,American Gut
1.2741344137533974,1.9633819234710046,288,101,Pearson Correlation,American Gut
1.2742214733817905,1.9636874127627253,288,101,Pearson Correlation,American Gut
1.2699654560366784,1.9530334681865422,288,101,Pearson Correlation,American Gut
1.2702674724341716,1.9538669667970983,288,101,Pearson Correlation,American Gut
1.270595421455067,1.9547409754708072,288,101,Pearson Correlation,American Gut
1.2700966614669211,1.9536571520338057,288,101,Pearson Correlation,American Gut
1.2718358013497142,1.9576742229945598,288,101,Pearson Correlation,American Gut
1.2714324798987506,1.9568338818028832,288,101,Pearson Correlation,American Gut
1.2710775829427214,1.9561134492725556,288,101,Pearson Correlation,American Gut
1.2719770079751427,1.9582601784452065,288,101,Pearson Correlation,American Gut
1.273096028620446,1.9608789929689634,288,101,Pearson Correlation,American Gut
1.2734762047890662,1.9618438271956355,288,101,Pearson Correlation,American Gut
1.2722733865603153,1.9590845216463602,288,101,Pearson Correlation,American Gut
1.271517625882742,1.9574625535924182,288,101,Pearson Correlation,American Gut
1.2699514500910043,1.9538854216078592,288,101,Pearson Correlation,American Gut
1.27017752880528,1.9544863143288025,288,101,Pearson Correlation,American Gut
1.2711236742030152,1.9567131895025491,288,101,Pearson Correlation,American Gut
1.271633291294224,1.9579585576127734,288,101,Pearson Correlation,American Gut
1.2727285935582353,1.9604996726507322,288,101,Pearson Correlation,American Gut
1.273361826745624,1.9620174837037136,288,101,Pearson Correlation,American Gut
1.2731805125522122,1.9616485905225853,288,101,Pearson Correlation,American Gut
1.272933055250256,1.9611122608863607,288,101,Pearson Correlation,American Gut
1.2713402198845105,1.9572846206325691,288,101,Pearson Correlation,American Gut
1.271731542408912,1.9582447758409645,288,101,Pearson Correlation,American Gut
1.2731882304340245,1.961573902331586,288,101,Pearson Correlation,American Gut
1.273536040911433,1.9624306209606708,288,101,Pearson Correlation,American Gut
1.2740308490880066,1.9636248882791771,288,101,Pearson Correlation,American Gut
1.2728417079726364,1.9606911764193091,288,101,Pearson Correlation,American Gut
1.2729296587056724,1.9609549788764502,288,101,Pearson Correlation,American Gut
1.273354874689431,1.9619875463914869,288,101,Pearson Correlation,American Gut
1.2740202284522948,1.9635391848332364,288,101,Pearson Correlation,American Gut
1.2737429645380127,1.9629277020872484,288,101,Pearson Correlation,American Gut
1.2744939121865018,1.964677143785615,288,101,Pearson Correlation,American Gut
1.2742354655820374,1.9641832662932346,288,101,Pearson Correlation,American Gut
1.2731642406661858,1.9615341583057417,288,101,Pearson Correlation,American Gut
1.271700310215369,1.9579281160886666,288,101,Pearson Correlation,American Gut
1.2729010298891863,1.9606159189484376,288,101,Pearson Correlation,American Gut
1.2731753484337078,1.9613022954686856,288,101,Pearson Correlation,American Gut
1.2740122037667734,1.9632554825271369,288,101,Pearson Correlation,American Gut
1.2732331651397146,1.9615061955161535,288,101,Pearson Correlation,American Gut
1.2738491237080605,1.9629499111920796,288,101,Pearson Correlation,American Gut
1.274400485427061,1.9642640149329924,288,101,Pearson Correlation,American Gut
1.2746973498701486,1.964993252570517,288,101,Pearson Correlation,American Gut
1.274606315270486,1.964814010086751,288,101,Pearson Correlation,American Gut
1.2747236968390168,1.9651332540977198,288,101,Pearson Correlation,American Gut
1.2756810231406988,1.9673257443376468,288,101,Pearson Correlation,American Gut
1.2739589823258253,1.9631608525134736,288,101,Pearson Correlation,American Gut
1.2744825505335966,1.964403606725166,288,101,Pearson Correlation,American Gut
1.2747580951715227,1.9650858485310927,288,101,Pearson Correlation,American Gut
1.2756245155014387,1.9670965413083374,288,101,Pearson Correlation,American Gut
1.2759908403740556,1.9679690234858858,288,101,Pearson Correlation,American Gut
1.276170764961435,1.9684281766480711,288,101,Pearson Correlation,American Gut
1.2752478933968343,1.9663881676078425,288,101,Pearson Correlation,American Gut
1.2741897439425285,1.9639617300287742,288,101,Pearson Correlation,American Gut
1.274870880442107,1.9655187445312852,288,101,Pearson Correlation,American Gut
1.2753817056252423,1.9667280835462115,288,101,Pearson Correlation,American Gut
1.2730434852947192,1.9609082998903895,288,101,Pearson Correlation,American Gut
1.27216769115363,1.9588456254418698,288,101,Pearson Correlation,American Gut
1.2725488195814751,1.9597608340666741,288,101,Pearson Correlation,American Gut
1.2730496572021073,1.960941920769788,288,101,Pearson Correlation,American Gut
1.2731547887426626,1.9612258287793902,288,101,Pearson Correlation,American Gut
1.2727714407627575,1.960369134833162,288,101,Pearson Correlation,American Gut
1.272623896496613,1.960052734683144,288,101,Pearson Correlation,American Gut
1.27270661856784,1.96028893947834,288,101,Pearson Correlation,American Gut
1.2730579749863888,1.9611297056041588,288,101,Pearson Correlation,American Gut
1.2734401849417338,1.9620500290228757,288,101,Pearson Correlation,American Gut
1.2734104508346584,1.9620206320635012,288,101,Pearson Correlation,American Gut
1.2738794388629289,1.9631277432980292,288,101,Pearson Correlation,American Gut
1.2740687725238162,1.963600919252205,288,101,Pearson Correlation,American Gut
1.2744291006320592,1.964463663187174,288,101,Pearson Correlation,American Gut
1.2750305439542708,1.96586172014275,288,101,Pearson Correlation,American Gut
1.2754167415094781,1.9667749336255922,288,101,Pearson Correlation,American Gut
1.2756306157162856,1.9673037849973103,288,101,Pearson Correlation,American Gut
1.2723283154599108,1.9583158383838333,288,101,Pearson Correlation,American Gut
1.2723643330208043,1.9584480777845772,288,101,Pearson Correlation,American Gut
1.2728888438154282,1.9596953506784216,288,101,Pearson Correlation,American Gut
1.272717093380693,1.9593111626663955,288,101,Pearson Correlation,American Gut
1.2710964843606298,1.955466263843583,288,101,Pearson Correlation,American Gut
1.2691691360524875,1.950604500541636,288,101,Pearson Correlation,American Gut
1.2687835147886075,1.9497535284727112,288,101,Pearson Correlation,American Gut
1.2692248840024667,1.9508008645509176,288,101,Pearson Correlation,American Gut
1.2698578650902705,1.9522543928376659,288,101,Pearson Correlation,American Gut
1.27062478248052,1.9540069934009554,288,101,Pearson Correlation,American Gut
1.2710411194539646,1.9550006440318926,288,101,Pearson Correlation,American Gut
1.27050279517397,1.953689204046388,288,101,Pearson Correlation,American Gut
1.2709320178893775,1.954713765611117,288,101,Pearson Correlation,American Gut
1.269801938077891,1.9520262684866476,288,101,Pearson Correlation,American Gut
1.2698040612682469,1.952078205434593,288,101,Pearson Correlation,American Gut
1.2703480538411385,1.9533306463298739,288,101,Pearson Correlation,American Gut
1.2709410321817023,1.9547054988045929,288,101,Pearson Correlation,American Gut
1.2709196065489468,1.9546914602562984,288,101,Pearson Correlation,American Gut
1.271440198006177,1.9559133122996972,288,101,Pearson Correlation,American Gut
1.2706420812678096,2.2606823137654897,288,102,Pearson Correlation,American Gut
1.2457302729557216,2.202088417608129,288,102,Pearson Correlation,American Gut
1.2396848196298114,2.1893337201773906,288,102,Pearson Correlation,American Gut
1.253242816469097,2.2146033470618707,288,102,Pearson Correlation,American Gut
1.1086140287874784,1.798361212037732,288,102,Pearson Correlation,American Gut
1.1244324525333114,1.8479188270133824,288,102,Pearson Correlation,American Gut
1.1366074404063604,1.885954220319389,288,102,Pearson Correlation,American Gut
1.1320744588947305,1.887223017983568,288,102,Pearson Correlation,American Gut
1.1219623048594276,1.8745959151262157,288,102,Pearson Correlation,American Gut
1.1328883638713652,1.9028931344818365,288,102,Pearson Correlation,American Gut
1.1435126053525515,1.9292020898820992,288,102,Pearson Correlation,American Gut
1.1447328195813684,1.9369939602203035,288,102,Pearson Correlation,American Gut
1.1547963846068998,1.9602772145755967,288,102,Pearson Correlation,American Gut
1.1654915201447955,1.9839187406260237,288,102,Pearson Correlation,American Gut
1.1674081042033688,1.991300274163755,288,102,Pearson Correlation,American Gut
1.1647345229155581,1.988901915231391,288,102,Pearson Correlation,American Gut
1.1694544176573936,2.0007735633525567,288,102,Pearson Correlation,American Gut
1.1735963272447032,2.011250348031116,288,102,Pearson Correlation,American Gut
1.1762606491644367,2.0187198920666685,288,102,Pearson Correlation,American Gut
1.1808659432889625,2.02947453321565,288,102,Pearson Correlation,American Gut
1.1822905086016173,2.0342679239579144,288,102,Pearson Correlation,American Gut
1.185559946896817,2.0422543536062956,288,102,Pearson Correlation,American Gut
1.1904956128480184,2.05291393134462,288,102,Pearson Correlation,American Gut
1.1932271881574934,2.0596781826874184,288,102,Pearson Correlation,American Gut
1.1945878972506538,2.063772340737517,288,102,Pearson Correlation,American Gut
1.1966198652201945,2.0689723331472956,288,102,Pearson Correlation,American Gut
1.1972066204074532,2.0713659957678194,288,102,Pearson Correlation,American Gut
1.1988424826995736,2.0756548832716266,288,102,Pearson Correlation,American Gut
1.1973052322317366,2.0735368136336523,288,102,Pearson Correlation,American Gut
1.198672908505244,2.0772055016437623,288,102,Pearson Correlation,American Gut
1.1996179314848787,2.0800146463272964,288,102,Pearson Correlation,American Gut
1.1994959594511745,2.080654338345875,288,102,Pearson Correlation,American Gut
1.1994533648608279,2.081400272056827,288,102,Pearson Correlation,American Gut
1.1988871937532888,2.081025446455351,288,102,Pearson Correlation,American Gut
1.2012242142163094,2.0861372007663768,288,102,Pearson Correlation,American Gut
1.202236257391372,2.0888160791066164,288,102,Pearson Correlation,American Gut
1.2043587813685919,2.093460064344828,288,102,Pearson Correlation,American Gut
1.2011415774938539,2.0871207572138126,288,102,Pearson Correlation,American Gut
1.2036556274602856,2.092389712011626,288,102,Pearson Correlation,American Gut
1.205443652074945,2.0963081033599003,288,102,Pearson Correlation,American Gut
1.206745264498303,2.0993925280797714,288,102,Pearson Correlation,American Gut
1.2058814717785884,2.0981752519010097,288,102,Pearson Correlation,American Gut
1.2074672644714328,2.1016979114741674,288,102,Pearson Correlation,American Gut
1.193095021629106,2.059812596810257,288,102,Pearson Correlation,American Gut
1.1947627894432291,2.063745364120446,288,102,Pearson Correlation,American Gut
1.180648014559965,2.0218457314645426,288,102,Pearson Correlation,American Gut
1.1813586644284024,2.024284407408784,288,102,Pearson Correlation,American Gut
1.181217934246204,2.024975413253032,288,102,Pearson Correlation,American Gut
1.181736796662698,2.0269518316739528,288,102,Pearson Correlation,American Gut
1.1805427117034573,2.0253429100114673,288,102,Pearson Correlation,American Gut
1.1827903460887101,2.0303079253916887,288,102,Pearson Correlation,American Gut
1.1828905208248994,2.0313659896097795,288,102,Pearson Correlation,American Gut
1.1850200096139032,2.036071363140276,288,102,Pearson Correlation,American Gut
1.1873087498940176,2.040990045361182,288,102,Pearson Correlation,American Gut
1.1885711268856087,2.0441498190097653,288,102,Pearson Correlation,American Gut
1.1893504162270747,2.0464176549856554,288,102,Pearson Correlation,American Gut
1.189710036300816,2.0478666483860595,288,102,Pearson Correlation,American Gut
1.1912315828221653,2.051404194611991,288,102,Pearson Correlation,American Gut
1.1930257268739601,2.0553792040299084,288,102,Pearson Correlation,American Gut
1.1934958913736387,2.056947486625829,288,102,Pearson Correlation,American Gut
1.1935678961634097,2.057732036738529,288,102,Pearson Correlation,American Gut
1.194850425661305,2.060757703882542,288,102,Pearson Correlation,American Gut
1.1959674553589326,2.0634661074657266,288,102,Pearson Correlation,American Gut
1.196610534782039,2.0653069440838028,288,102,Pearson Correlation,American Gut
1.1973586388567414,2.0672869176511224,288,102,Pearson Correlation,American Gut
1.1978886051074547,2.068889550634803,288,102,Pearson Correlation,American Gut
1.1981728850368862,2.06997206619451,288,102,Pearson Correlation,American Gut
1.1975396301459034,2.0691932688083026,288,102,Pearson Correlation,American Gut
1.1976294627116093,2.0698915365926465,288,102,Pearson Correlation,American Gut
1.1987400305294573,2.072465201659748,288,102,Pearson Correlation,American Gut
1.2003954206538952,2.075932128673936,288,102,Pearson Correlation,American Gut
1.2004313634505146,2.0764759033422227,288,102,Pearson Correlation,American Gut
1.2001254284962855,2.076326703880569,288,102,Pearson Correlation,American Gut
1.2004936915258217,2.0774932698918414,288,102,Pearson Correlation,American Gut
1.201061976592062,2.079007824268352,288,102,Pearson Correlation,American Gut
1.1937775725339816,2.0583573280364544,288,102,Pearson Correlation,American Gut
1.194514568268786,2.060265972438468,288,102,Pearson Correlation,American Gut
1.1947446150522572,2.0612163724232966,288,102,Pearson Correlation,American Gut
1.1959331329618097,2.063879017693862,288,102,Pearson Correlation,American Gut
1.1967261068871766,2.065857818822771,288,102,Pearson Correlation,American Gut
1.1977401163665762,2.068194274198485,288,102,Pearson Correlation,American Gut
1.1970541149005216,2.0672144659250624,288,102,Pearson Correlation,American Gut
1.1965398950466215,2.066594774346536,288,102,Pearson Correlation,American Gut
1.1965276041366102,2.066990904625196,288,102,Pearson Correlation,American Gut
1.196366440166547,2.067089249322779,288,102,Pearson Correlation,American Gut
1.1972148122245585,2.069098156835632,288,102,Pearson Correlation,American Gut
1.1978908241750115,2.0707801839238456,288,102,Pearson Correlation,American Gut
1.1979281131861768,2.0712497056339285,288,102,Pearson Correlation,American Gut
1.199286540867789,2.0740677647652475,288,102,Pearson Correlation,American Gut
1.1931009995235318,2.0564048409710196,288,102,Pearson Correlation,American Gut
1.1930307847549018,2.056698500805089,288,102,Pearson Correlation,American Gut
1.1933542722201755,2.057754878364774,288,102,Pearson Correlation,American Gut
1.1943020643275142,2.0599188564062825,288,102,Pearson Correlation,American Gut
1.1945892411866754,2.060881830568782,288,102,Pearson Correlation,American Gut
1.19572365270252,2.0633171588588404,288,102,Pearson Correlation,American Gut
1.195742686926157,2.0637524469212725,288,102,Pearson Correlation,American Gut
1.1959595548574136,2.064563489775262,288,102,Pearson Correlation,American Gut
1.1954851065470251,2.0639584191521436,288,102,Pearson Correlation,American Gut
1.1954730435148453,2.064305474231028,288,102,Pearson Correlation,American Gut
1.1959279579510382,2.0655435126964963,288,102,Pearson Correlation,American Gut
1.1963502335750753,2.0667053188723297,288,102,Pearson Correlation,American Gut
1.196237931941668,2.0668307948427787,288,102,Pearson Correlation,American Gut
1.195291928321004,2.065131221307112,288,102,Pearson Correlation,American Gut
1.1958212412006912,2.06646534042362,288,102,Pearson Correlation,American Gut
1.1963452736660196,2.067797363006009,288,102,Pearson Correlation,American Gut
1.1969518858566353,2.069265783286789,288,102,Pearson Correlation,American Gut
1.19727632348259,2.0702139630917147,288,102,Pearson Correlation,American Gut
1.1973041317371367,2.070587888584415,288,102,Pearson Correlation,American Gut
1.19765651045508,2.071580400628336,288,102,Pearson Correlation,American Gut
1.197808512703383,2.072187094792675,288,102,Pearson Correlation,American Gut
1.1980009913808867,2.0728668366927248,288,102,Pearson Correlation,American Gut
1.197773141090459,2.072699763986405,288,102,Pearson Correlation,American Gut
1.1976711517249226,2.072784711167708,288,102,Pearson Correlation,American Gut
1.1980658855582134,2.0738259707933167,288,102,Pearson Correlation,American Gut
1.1924341355458619,2.057197480443156,288,102,Pearson Correlation,American Gut
1.1926323127828304,2.057911522601466,288,102,Pearson Correlation,American Gut
1.1929931975737846,2.0589213327821554,288,102,Pearson Correlation,American Gut
1.1923226816422603,2.0578029999475316,288,102,Pearson Correlation,American Gut
1.1926632033353262,2.0587672353014845,288,102,Pearson Correlation,American Gut
1.1934997683167134,2.060600237023655,288,102,Pearson Correlation,American Gut
1.1935531320063242,2.0610073076675555,288,102,Pearson Correlation,American Gut
1.1941335690388923,2.0623871522516857,288,102,Pearson Correlation,American Gut
1.1949746921254747,2.0642024706592252,288,102,Pearson Correlation,American Gut
1.1957989892900427,2.0659918787203413,288,102,Pearson Correlation,American Gut
1.1964615889821009,2.0675007375675927,288,102,Pearson Correlation,American Gut
1.1967506983407725,2.0683358784299526,288,102,Pearson Correlation,American Gut
1.2726035687994697,2.1106969597183047,288,103,Pearson Correlation,American Gut
1.2660709704789435,2.0955222889516354,288,103,Pearson Correlation,American Gut
1.273036745466361,2.110391187200465,288,103,Pearson Correlation,American Gut
1.2722640857933838,2.108478503151062,288,103,Pearson Correlation,American Gut
1.2370789210237407,2.0266691890160393,288,103,Pearson Correlation,American Gut
1.2437500898403764,2.041652742833262,288,103,Pearson Correlation,American Gut
1.2494694444506704,2.0542147170855953,288,103,Pearson Correlation,American Gut
1.250079998105881,2.0560599880578274,288,103,Pearson Correlation,American Gut
1.252122906314851,2.060629075332143,288,103,Pearson Correlation,American Gut
1.2547182418824918,2.066509929234491,288,103,Pearson Correlation,American Gut
1.2620964721470374,2.081963657625253,288,103,Pearson Correlation,American Gut
1.2554567741614562,2.067098911468971,288,103,Pearson Correlation,American Gut
