test_error,# of Samples,Index of Predicted Column,Algorithm,algorithm
0.5487204588268216,48,106,Pearson Correlation,LassoCV
0.494062100595356,28,106,Pearson Correlation,LassoCV
0.33416408395296004,288,107,Pearson Correlation,LassoCV
0.3267283124888596,268,107,Pearson Correlation,LassoCV
0.3213757286988686,248,107,Pearson Correlation,LassoCV
0.32652486140223025,228,107,Pearson Correlation,LassoCV
0.3282954986650088,208,107,Pearson Correlation,LassoCV
0.3418639149625782,188,107,Pearson Correlation,LassoCV
0.32700806110340147,168,107,Pearson Correlation,LassoCV
0.2976346625864621,148,107,Pearson Correlation,LassoCV
0.33663853432457563,128,107,Pearson Correlation,LassoCV
0.3359764619169434,108,107,Pearson Correlation,LassoCV
0.3132882492882761,88,107,Pearson Correlation,LassoCV
0.39349224235206387,68,107,Pearson Correlation,LassoCV
0.5088770236607636,48,107,Pearson Correlation,LassoCV
0.4654346708206794,28,107,Pearson Correlation,LassoCV
0.23336304138084477,288,108,Pearson Correlation,LassoCV
0.24183690540298727,268,108,Pearson Correlation,LassoCV
0.3522279248863857,248,108,Pearson Correlation,LassoCV
0.31636867328351115,228,108,Pearson Correlation,LassoCV
0.2424944448023804,208,108,Pearson Correlation,LassoCV
0.35992363752089856,188,108,Pearson Correlation,LassoCV
0.3178877062463857,168,108,Pearson Correlation,LassoCV
0.21759095075609394,148,108,Pearson Correlation,LassoCV
0.21840373258920542,128,108,Pearson Correlation,LassoCV
0.22507787095759957,108,108,Pearson Correlation,LassoCV
0.24903163743734832,88,108,Pearson Correlation,LassoCV
0.6318176879562892,68,108,Pearson Correlation,LassoCV
0.4899809009455464,48,108,Pearson Correlation,LassoCV
0.34183693625798545,28,108,Pearson Correlation,LassoCV
0.3628553764811791,288,109,Pearson Correlation,LassoCV
0.3749223369459549,268,109,Pearson Correlation,LassoCV
0.3783533378034238,248,109,Pearson Correlation,LassoCV
0.4045860628098617,228,109,Pearson Correlation,LassoCV
0.44402156501681844,208,109,Pearson Correlation,LassoCV
0.44707803623309816,188,109,Pearson Correlation,LassoCV
0.42085855099859887,168,109,Pearson Correlation,LassoCV
0.47382343109931413,148,109,Pearson Correlation,LassoCV
0.4411246480662931,128,109,Pearson Correlation,LassoCV
0.4681646318504895,108,109,Pearson Correlation,LassoCV
0.47989532611644686,88,109,Pearson Correlation,LassoCV
0.5638919640671397,68,109,Pearson Correlation,LassoCV
0.5835694233764356,48,109,Pearson Correlation,LassoCV
0.6342870483931035,28,109,Pearson Correlation,LassoCV
0.580659326502397,288,110,Pearson Correlation,LassoCV
0.5818427670226224,268,110,Pearson Correlation,LassoCV
0.5834226059419336,248,110,Pearson Correlation,LassoCV
0.5910742679760133,228,110,Pearson Correlation,LassoCV
0.5878386950158078,208,110,Pearson Correlation,LassoCV
0.592563827786555,188,110,Pearson Correlation,LassoCV
0.5817621042864984,168,110,Pearson Correlation,LassoCV
0.5743486519216209,148,110,Pearson Correlation,LassoCV
0.6241686539966184,128,110,Pearson Correlation,LassoCV
0.6481775569866742,108,110,Pearson Correlation,LassoCV
0.6904621718978028,88,110,Pearson Correlation,LassoCV
0.6619906923560771,68,110,Pearson Correlation,LassoCV
0.6264323578715658,48,110,Pearson Correlation,LassoCV
0.6067119387551351,28,110,Pearson Correlation,LassoCV
0.6130655977589127,288,111,Pearson Correlation,LassoCV
0.6465066480455707,268,111,Pearson Correlation,LassoCV
0.6042403203422652,248,111,Pearson Correlation,LassoCV
0.6359290355778937,228,111,Pearson Correlation,LassoCV
0.6576627590685605,208,111,Pearson Correlation,LassoCV
0.6660810077057064,188,111,Pearson Correlation,LassoCV
0.6578557887390312,168,111,Pearson Correlation,LassoCV
0.6736105128622111,148,111,Pearson Correlation,LassoCV
0.64452401665009,128,111,Pearson Correlation,LassoCV
0.6665900021467764,108,111,Pearson Correlation,LassoCV
0.6776152426103726,88,111,Pearson Correlation,LassoCV
0.7813318878816128,68,111,Pearson Correlation,LassoCV
0.7533421131262276,48,111,Pearson Correlation,LassoCV
0.6502393294518871,28,111,Pearson Correlation,LassoCV
0.40757659813314034,288,112,Pearson Correlation,LassoCV
0.4055732878628546,268,112,Pearson Correlation,LassoCV
0.4026713119230712,248,112,Pearson Correlation,LassoCV
0.41780812484938795,228,112,Pearson Correlation,LassoCV
0.40791647337759285,208,112,Pearson Correlation,LassoCV
0.39540804811463676,188,112,Pearson Correlation,LassoCV
0.46656777937197735,168,112,Pearson Correlation,LassoCV
0.4597325061354067,148,112,Pearson Correlation,LassoCV
0.4555441298185003,128,112,Pearson Correlation,LassoCV
0.45402617468359496,108,112,Pearson Correlation,LassoCV
0.4810303736161074,88,112,Pearson Correlation,LassoCV
0.519257237621309,68,112,Pearson Correlation,LassoCV
0.4974018764333488,48,112,Pearson Correlation,LassoCV
0.7309109101121382,28,112,Pearson Correlation,LassoCV
0.36039031842750685,288,113,Pearson Correlation,LassoCV
0.32420764824110265,268,113,Pearson Correlation,LassoCV
0.3456548908395758,248,113,Pearson Correlation,LassoCV
0.37752217917861136,228,113,Pearson Correlation,LassoCV
0.3823637315511063,208,113,Pearson Correlation,LassoCV
0.3746064453014462,188,113,Pearson Correlation,LassoCV
0.3986804104914345,168,113,Pearson Correlation,LassoCV
0.40496802688721506,148,113,Pearson Correlation,LassoCV
0.37291103932215125,128,113,Pearson Correlation,LassoCV
0.4754870816734957,108,113,Pearson Correlation,LassoCV
0.6590607165904954,88,113,Pearson Correlation,LassoCV
0.46196099489360526,68,113,Pearson Correlation,LassoCV
0.48474839826391314,48,113,Pearson Correlation,LassoCV
0.5763630888343868,28,113,Pearson Correlation,LassoCV
0.5460690191053404,288,114,Pearson Correlation,LassoCV
0.5393782745599688,268,114,Pearson Correlation,LassoCV
0.5155981217389624,248,114,Pearson Correlation,LassoCV
0.5648641704621239,228,114,Pearson Correlation,LassoCV
0.5626478865449278,208,114,Pearson Correlation,LassoCV
0.555703076501073,188,114,Pearson Correlation,LassoCV
0.5539212460219435,168,114,Pearson Correlation,LassoCV
0.5478438943242369,148,114,Pearson Correlation,LassoCV
0.5295393357013358,128,114,Pearson Correlation,LassoCV
0.5680970993605184,108,114,Pearson Correlation,LassoCV
0.5838512375810253,88,114,Pearson Correlation,LassoCV
0.7709404280599083,68,114,Pearson Correlation,LassoCV
0.7477426137166074,48,114,Pearson Correlation,LassoCV
0.6218351736073612,28,114,Pearson Correlation,LassoCV
0.24206229952157318,288,115,Pearson Correlation,LassoCV
0.24309293241582833,268,115,Pearson Correlation,LassoCV
0.2496352929569818,248,115,Pearson Correlation,LassoCV
0.24795301263219413,228,115,Pearson Correlation,LassoCV
0.2481446837950042,208,115,Pearson Correlation,LassoCV
0.2424405106921977,188,115,Pearson Correlation,LassoCV
0.24150227179306563,168,115,Pearson Correlation,LassoCV
0.29077655758240933,148,115,Pearson Correlation,LassoCV
0.2787404580962277,128,115,Pearson Correlation,LassoCV
0.2607831881065658,108,115,Pearson Correlation,LassoCV
0.2759774733917894,88,115,Pearson Correlation,LassoCV
0.2787322680923576,68,115,Pearson Correlation,LassoCV
0.24801301918894972,48,115,Pearson Correlation,LassoCV
0.3552123244063546,28,115,Pearson Correlation,LassoCV
0.3426547482251138,288,116,Pearson Correlation,LassoCV
0.32945801322818474,268,116,Pearson Correlation,LassoCV
0.33368859075820145,248,116,Pearson Correlation,LassoCV
0.36996431823211,228,116,Pearson Correlation,LassoCV
0.37479448948157906,208,116,Pearson Correlation,LassoCV
0.364743676077021,188,116,Pearson Correlation,LassoCV
0.4051064750194035,168,116,Pearson Correlation,LassoCV
0.3665827324740383,148,116,Pearson Correlation,LassoCV
0.3255662594088435,128,116,Pearson Correlation,LassoCV
0.6407188808643206,108,116,Pearson Correlation,LassoCV
0.40605611861750157,88,116,Pearson Correlation,LassoCV
0.4058159120183702,68,116,Pearson Correlation,LassoCV
0.47243272625813565,48,116,Pearson Correlation,LassoCV
0.4575046864490253,28,116,Pearson Correlation,LassoCV
0.5713892460247926,288,117,Pearson Correlation,LassoCV
0.5638597228045142,268,117,Pearson Correlation,LassoCV
0.5540962966262724,248,117,Pearson Correlation,LassoCV
0.5718336615153122,228,117,Pearson Correlation,LassoCV
0.5821158707005476,208,117,Pearson Correlation,LassoCV
0.5766983008008877,188,117,Pearson Correlation,LassoCV
0.5863904359255424,168,117,Pearson Correlation,LassoCV
0.5704724745692863,148,117,Pearson Correlation,LassoCV
0.5677571722033105,128,117,Pearson Correlation,LassoCV
0.5899646661350618,108,117,Pearson Correlation,LassoCV
0.601998678126204,88,117,Pearson Correlation,LassoCV
0.8024228619722389,68,117,Pearson Correlation,LassoCV
0.6421106935566748,48,117,Pearson Correlation,LassoCV
0.6856304959673502,28,117,Pearson Correlation,LassoCV
0.2343344190276103,288,118,Pearson Correlation,LassoCV
0.23818554204232936,268,118,Pearson Correlation,LassoCV
0.23937480645867185,248,118,Pearson Correlation,LassoCV
0.2985455195695755,228,118,Pearson Correlation,LassoCV
0.41146650054094663,208,118,Pearson Correlation,LassoCV
0.29479105777133946,188,118,Pearson Correlation,LassoCV
0.30322298887930543,168,118,Pearson Correlation,LassoCV
0.2936065116999664,148,118,Pearson Correlation,LassoCV
0.3008622979777813,128,118,Pearson Correlation,LassoCV
0.27122186671829507,108,118,Pearson Correlation,LassoCV
0.29732997823565,88,118,Pearson Correlation,LassoCV
0.2920161301159752,68,118,Pearson Correlation,LassoCV
0.3001527372165526,48,118,Pearson Correlation,LassoCV
0.37202881761209844,28,118,Pearson Correlation,LassoCV
0.27102049444117937,288,119,Pearson Correlation,LassoCV
0.274821315747281,268,119,Pearson Correlation,LassoCV
0.2705006218637238,248,119,Pearson Correlation,LassoCV
0.27326238646424006,228,119,Pearson Correlation,LassoCV
0.2683013926221516,208,119,Pearson Correlation,LassoCV
0.2664895857128173,188,119,Pearson Correlation,LassoCV
0.26671942244810654,168,119,Pearson Correlation,LassoCV
0.2659368674385375,148,119,Pearson Correlation,LassoCV
0.38396762346024316,128,119,Pearson Correlation,LassoCV
0.43050544387709105,108,119,Pearson Correlation,LassoCV
0.5270781703512746,88,119,Pearson Correlation,LassoCV
0.46971202117530764,68,119,Pearson Correlation,LassoCV
0.43880050849218505,48,119,Pearson Correlation,LassoCV
0.42734359743731015,28,119,Pearson Correlation,LassoCV
0.408514480892179,288,120,Pearson Correlation,LassoCV
0.41886768063828544,268,120,Pearson Correlation,LassoCV
0.44440091799158904,248,120,Pearson Correlation,LassoCV
0.45761143914928065,228,120,Pearson Correlation,LassoCV
0.4648499787102261,208,120,Pearson Correlation,LassoCV
0.48796770440369297,188,120,Pearson Correlation,LassoCV
0.5494145109652925,168,120,Pearson Correlation,LassoCV
0.5104813238484714,148,120,Pearson Correlation,LassoCV
0.5133377067948702,128,120,Pearson Correlation,LassoCV
0.4979876508658909,108,120,Pearson Correlation,LassoCV
0.5223202990422205,88,120,Pearson Correlation,LassoCV
0.5013028345272162,68,120,Pearson Correlation,LassoCV
0.499208558199167,48,120,Pearson Correlation,LassoCV
0.3957756023626946,28,120,Pearson Correlation,LassoCV
0.4465216384491972,288,121,Pearson Correlation,LassoCV
0.4642788105915347,268,121,Pearson Correlation,LassoCV
0.4442196405219619,248,121,Pearson Correlation,LassoCV
0.44629237382424,228,121,Pearson Correlation,LassoCV
0.44819108316113937,208,121,Pearson Correlation,LassoCV
0.540274376087574,188,121,Pearson Correlation,LassoCV
0.5296104185375944,168,121,Pearson Correlation,LassoCV
0.4960517578462386,148,121,Pearson Correlation,LassoCV
0.48826512185869214,128,121,Pearson Correlation,LassoCV
0.45485681908087994,108,121,Pearson Correlation,LassoCV
0.45896875487455463,88,121,Pearson Correlation,LassoCV
0.41094950949860004,68,121,Pearson Correlation,LassoCV
0.3777811788018006,48,121,Pearson Correlation,LassoCV
0.6718366432483331,28,121,Pearson Correlation,LassoCV
0.26083271637078526,288,122,Pearson Correlation,LassoCV
0.24746420028392957,268,122,Pearson Correlation,LassoCV
0.2605147102308559,248,122,Pearson Correlation,LassoCV
0.24517074836616315,228,122,Pearson Correlation,LassoCV
0.2616334162725619,208,122,Pearson Correlation,LassoCV
0.22626486588632436,188,122,Pearson Correlation,LassoCV
0.2575694376862398,168,122,Pearson Correlation,LassoCV
0.29407169033108765,148,122,Pearson Correlation,LassoCV
0.3132835763447945,128,122,Pearson Correlation,LassoCV
0.2643439381230203,108,122,Pearson Correlation,LassoCV
0.4106132738425121,88,122,Pearson Correlation,LassoCV
0.27356575808843364,68,122,Pearson Correlation,LassoCV
0.27739646602980456,48,122,Pearson Correlation,LassoCV
0.4766517942690474,28,122,Pearson Correlation,LassoCV
0.45840237102188874,288,123,Pearson Correlation,LassoCV
0.500546534797134,268,123,Pearson Correlation,LassoCV
0.5175473116397727,248,123,Pearson Correlation,LassoCV
0.5212279773828424,228,123,Pearson Correlation,LassoCV
0.4855677885631671,208,123,Pearson Correlation,LassoCV
0.4634766340005572,188,123,Pearson Correlation,LassoCV
0.5624681895232001,168,123,Pearson Correlation,LassoCV
0.42390051146804275,148,123,Pearson Correlation,LassoCV
0.424893896578528,128,123,Pearson Correlation,LassoCV
0.513105005511524,108,123,Pearson Correlation,LassoCV
0.5875334345015731,88,123,Pearson Correlation,LassoCV
0.583639510070003,68,123,Pearson Correlation,LassoCV
0.4771885755441067,48,123,Pearson Correlation,LassoCV
0.5585116631084283,28,123,Pearson Correlation,LassoCV
0.3768417882928272,288,124,Pearson Correlation,LassoCV
0.3927237393428558,268,124,Pearson Correlation,LassoCV
0.42045414476523507,248,124,Pearson Correlation,LassoCV
0.40044319940059,228,124,Pearson Correlation,LassoCV
0.41857140630881445,208,124,Pearson Correlation,LassoCV
0.4350437176875175,188,124,Pearson Correlation,LassoCV
0.41605222126861446,168,124,Pearson Correlation,LassoCV
0.39006699792338156,148,124,Pearson Correlation,LassoCV
0.33324102933337457,128,124,Pearson Correlation,LassoCV
0.34548134964455673,108,124,Pearson Correlation,LassoCV
0.3775261457277486,88,124,Pearson Correlation,LassoCV
0.36641199184024936,68,124,Pearson Correlation,LassoCV
0.37769190643391964,48,124,Pearson Correlation,LassoCV
0.7006495005771637,28,124,Pearson Correlation,LassoCV
0.30923513300890354,288,125,Pearson Correlation,LassoCV
0.2691059010411725,268,125,Pearson Correlation,LassoCV
0.2871727041821346,248,125,Pearson Correlation,LassoCV
0.2687366936988334,228,125,Pearson Correlation,LassoCV
0.31551051925372425,208,125,Pearson Correlation,LassoCV
0.2948548134991027,188,125,Pearson Correlation,LassoCV
0.27733666603187745,168,125,Pearson Correlation,LassoCV
0.24778914271365507,148,125,Pearson Correlation,LassoCV
0.2928998957023606,128,125,Pearson Correlation,LassoCV
0.2840662571101319,108,125,Pearson Correlation,LassoCV
0.38571684376358695,88,125,Pearson Correlation,LassoCV
0.2240890252442722,68,125,Pearson Correlation,LassoCV
0.23649828812224763,48,125,Pearson Correlation,LassoCV
0.33275504358370944,28,125,Pearson Correlation,LassoCV
0.6544281786013674,288,126,Pearson Correlation,LassoCV
0.6490060059051449,268,126,Pearson Correlation,LassoCV
0.6910613321273488,248,126,Pearson Correlation,LassoCV
0.692171477419445,228,126,Pearson Correlation,LassoCV
0.698175523101383,208,126,Pearson Correlation,LassoCV
0.6996761476106421,188,126,Pearson Correlation,LassoCV
0.6791922537690994,168,126,Pearson Correlation,LassoCV
0.7350431991156908,148,126,Pearson Correlation,LassoCV
0.7207801234936975,128,126,Pearson Correlation,LassoCV
0.6929040174318418,108,126,Pearson Correlation,LassoCV
0.7654875243868774,88,126,Pearson Correlation,LassoCV
0.7534408125432153,68,126,Pearson Correlation,LassoCV
0.7284863012061701,48,126,Pearson Correlation,LassoCV
0.7707552222218808,28,126,Pearson Correlation,LassoCV
