Actinomyces,Actinobaculum,Alloprevotella,Catonella,Atopobium,Alistipes,Bacteroides,Incertae_Sedis,Bifidobacterium,Scardovia,Blautia,Capnocytophaga,Campylobacter,Corynebacterium,Enterococcus,Johnsonella,Fretibacterium,Lactobacillus,Stomatobaculum,Leptotrichia,Mycoplasma,Megasphaera,Mogibacterium,Methylobacterium,Oribacterium,Olsenella,Peptoniphilus,Phocaeicola,Porphyromonas,Prevotella,Pseudomonas,Parvimonas,Selenomonas,Sphingobium,Streptococcus,Shuttleworthia,Treponema,Solobacterium,Akkermansia,Lachnoanaerobaculum,Fusobacterium,Escherichia_Shigella,Peptostreptococcus,Neisseria,Bergeyella,Lautropia,Dialister,Kingella,Paludibacter,Veillonella,Abiotrophia,Tannerella,Haemophilus,Xanthomonas,Gemella,Delftia,Tumebacillus,Lactococcus,Anaerococcus,Enterobacter,Rothia,Staphylococcus
2.9097767526316423,1.0412302251029535,1.6970231017621946,0.0,1.6362909379012636,0.0,0.653073399681098,0.0,0.0,0.5060370765615226,0.0,2.3588239399528304,1.3283297357601025,1.4713811352099322,1.768949637838334,0.0,0.0,0.0,0.602430437238968,1.4281062495523864,0.0,1.2791302020813469,0.9326877620581191,0.0,0.0,0.0,0.0,0.0,2.1579183714172863,2.9716983190005077,0.0,0.0,1.107356195533465,0.0,4.228592468297079,0.0,0.0,0.843142951253193,0.0,0.0,1.616998740076986,0.0,1.062784977238618,2.165664253662482,1.2668763651496122,1.4982202978055608,0.35659185780424874,3.3874118776080335,0.0,2.6802849856878734,0.0,1.3029900328249038,2.2675783607115556,0.0,1.7389006694889255,0.0,0.0,0.0,0.0,0.0,2.1875664440500064,0.7675523278365161
2.8344132301550515,0.0,1.67211720432344,0.0,0.0,1.6455690482323702,0.412043439124869,0.5438133920643597,0.0,2.460758208117462,0.0,1.8670831467712266,2.5536598678100213,3.067374475421765,1.8553740433049422,1.141637594120348,0.0,1.308836791017657,1.4780301234981101,1.4583121734165538,0.35465321301577607,0.0,2.0483303536502038,0.0,1.2897292587623301,1.6414584659851912,1.365367257353233,0.0,0.0,1.935545778295742,3.4145473173236254,0.0,2.513159219623105,3.41054321846158,3.0193074974167544,0.0,0.0,0.0,0.0,0.0,1.3157253570877643,3.293504865626577,0.0,0.8454061007383982,0.0,0.3084039026312035,1.4869613031686986,0.0,0.0,1.4128874971327152,0.0,0.8439277018841191,1.3996007638722854,3.484548281293936,1.0722076261498998,3.6192324654242,2.565092250200828,3.070982351544899,2.07622892443885,2.9033671851946696,3.001973609301615,4.652948767933404
3.5497608605385707,2.739266693565106,1.4087405719860127,1.0333154734767207,1.6362909379012636,0.8227845241161851,2.661566418935232,1.8501475129126514,0.0,0.0,2.19115110806102,1.8707177325186921,3.6654207518611654,1.1298354273322748,3.697123270705233,1.9087609939532324,3.6161350014790226,2.5005010340794165,1.343248669926473,3.503648459446887,0.0,1.8143304019474094,0.0,1.7036722299856466,1.9592872149810436,2.5681849353163173,1.5851422973438876,4.036960412687956,0.744667260203037,3.1627936768167557,2.412834271461945,0.8271560790595055,2.9720854837219535,2.9389907838139893,1.3319476986736722,1.1615153856119724,3.015639451256438,0.0,2.392888189828005,1.8887845144850022,2.237071205927315,0.0,0.0,1.3040230593294253,0.0,0.0,1.3931653757259894,0.0,1.2813617570115423,3.3397115343406805,0.0,1.453839511640964,0.6333649752525207,2.365689999695348,2.4887112509899576,2.62077538005824,0.0,0.7832575691069792,0.0,0.42259287588020794,3.875208354262019,1.6003178208803672
4.5326786109814545,2.132250604623939,1.9280780753760594,2.195318802851231,1.0706462294798893,0.0,2.1134874145467877,1.6998246326196254,0.0,0.0,1.1408842545510638,3.277439320419105,2.8472990423275593,1.915998584427049,2.6637893817510974,2.6087528799436353,0.0,1.308836791017657,2.4742779297822106,3.0263413923960543,0.0,0.0,0.0,0.0,1.856167787765376,0.0,0.0,0.0,1.9581629405340908,2.867655597518761,1.5684231392088746,0.0,1.9527429140490655,2.2390140898407256,3.908767699472019,0.0,1.329679726707558,0.9788586532605174,3.0539587357002973,3.154301209383176,2.4454185165521105,1.5810933785403254,1.062784977238618,1.1247976197772143,0.0,0.48880862074651626,1.6761385315888113,0.0,0.0,3.1767752404535194,0.45902893488799534,1.1521405540088434,0.8629519337647065,0.9244880095510065,3.3622650272515235,1.520781469360054,0.0,1.3114319669515384,0.0,2.1675984613342827,3.813455710642149,2.028411388320003
4.840380912873843,1.5513248540871487,0.0,0.0,0.0,0.0,0.0,1.773842883016769,0.9133450591400735,0.0,0.49135210391018097,1.1034469849978645,2.755730073860661,2.610197527171039,0.2774805798282864,0.0,0.0,2.489987775817186,0.0,0.0,0.0,1.6725940434278472,0.0,1.7442743156418392,0.9465988870258255,0.0,3.3498538773291875,0.0,0.0,1.2537104949735278,2.105412768953672,0.0,2.845212117454262,4.535532592854144,2.513689161526211,0.0,1.5294109705983636,0.0,0.0,0.0,0.6630752676512556,3.232497256342093,0.0,0.0,0.0,0.0,0.0,0.0,2.9775883717714886,1.921503049231889,0.0,2.2277484570161312,0.2111216584175069,3.817842139760925,1.058609818647941,3.8059049881916374,2.4104745717788005,0.0,2.768446541705499,2.663932835290451,1.9930236812146884,2.5328892327694237
4.138307165167593,1.6594009475073217,2.684431537778587,2.082432054452634,3.488446303110271,1.6455690482323702,1.4254361015606245,0.6862160988880497,2.262445361050917,2.282727275163995,0.7787746593480819,0.6405311389213239,2.7088067334994927,0.3766118091107583,0.0,1.4671152858232877,1.0489428801796497,0.9303684463542047,3.29561004667006,3.3223266459552327,0.0,3.565163555772787,3.1182086063494747,0.0,2.9924564865054366,3.5341530281821827,0.0,1.1636502972083607,0.6968484327420489,4.245498729944413,0.0,0.35623673311883125,2.50270405383319,0.4763414114639896,4.196703643109171,3.976070943070052,2.2143076817730636,2.4147278783019734,1.1476888380488102,3.3619052086574404,2.1045752910996125,0.0,0.0,0.4227030503691991,1.529726532236218,0.0,3.1652936688065108,0.0,0.37039661374092503,3.3614097566198105,0.0,1.020360877221771,0.4222433168350138,0.7152815634989611,2.271383794441607,1.0138543129067028,0.0,0.27900197547266437,0.0,0.0,3.3413457546809133,0.38377616391825803
1.5093704689969014,0.0,0.0,1.941934140522627,1.1855365964648223,0.0,0.412043439124869,0.5438133920643597,0.0,0.0,0.9827042078203619,2.2084455679582184,2.479362298023948,3.09360958469787,1.9516382926442182,0.0,0.0,0.293498567294459,0.0,2.117778621440726,0.0,0.5860423408621706,0.0,0.0,1.7014538902974476,0.0,0.0,0.0,2.0645682876901557,3.167574089428039,0.0,1.129243726745516,1.5480175295870864,0.0,4.358974793920297,0.0,1.3846700560408527,1.0897464558684349,0.5738444190244051,1.5073076443411608,2.9787280872982964,0.3658305607653872,0.0,0.0,2.44100801880692,0.0,0.7131837156084975,0.35245064382281677,0.5870647431734648,2.574216972775147,0.0,0.0,2.5444864460300685,0.0,2.0143798398329484,0.8034605335757687,0.0,0.0,0.5314274545523756,0.0,2.541251695520463,0.6082708284810546
4.304180364390291,1.4215004030826262,2.8267608638828343,1.9007234454100856,0.7137641529865929,0.0,0.824086878249738,0.7966722195860835,0.0,0.6385476960259644,0.49135210391018097,0.0,3.286306107145958,0.7532236182215166,2.7240223079456953,2.5052023069692453,0.0,0.0,1.7334596970947056,2.458463225365813,0.9956374431833829,0.3697515497026093,0.0,0.0,1.9207951834462138,0.0,0.6826836286766165,0.0,1.9744098578576337,3.4209858070021597,1.1719598613472033,1.2323766182713414,0.3333474307399217,0.0,4.355354941656492,0.0,1.4772049353822816,0.4215714756265965,0.0,2.0384586910873317,2.7538046226799295,0.9456582811963182,1.8308663038769495,0.33498424188781334,0.0,0.0,0.0,0.0,0.0,2.916564684298547,2.335292649301398,1.6878554037682383,0.0,0.0,2.3715508276258794,1.1770484066303981,0.42285765501698064,0.0,1.0628549091047512,0.0,4.2113039390445834,0.8911006571499009
2.4216356533484253,0.0,2.2793656447483124,2.3984459500401534,1.5675393624589684,1.9104465025838986,3.741142135809919,2.1501849062598954,1.517033306141985,0.0,2.5969935002495044,0.0,3.0529804510522722,0.7532236182215166,1.9867252500251955,1.141637594120348,0.0,0.9749811365046526,0.0,2.3027592778637946,0.0,0.0,1.4782751277436552,0.4360685789104598,2.063320150893328,0.0,0.6826836286766165,0.0,0.0,3.1590619550769024,1.5684231392088746,1.7969984816440991,1.269171981182897,2.1242119515488342,4.826760017801271,1.8510985226521466,1.7822603001506798,1.686285902506386,1.1476888380488102,2.0041969424409647,2.818917372022574,2.7436728265256325,0.0,0.21135152518459954,2.4365493188422396,0.0,0.0,0.0,2.045908644311718,2.557644531616082,0.0,1.090379633730723,0.6333649752525207,1.5192321167230909,2.9163264239805002,1.4231244477939813,0.0,0.0,0.0,1.2677786276406238,3.7668632510198377,0.9920469923993127
4.785023850880869,2.5562678465259707,2.2404815494261165,1.6980707567804845,3.159030578498109,1.3040826168978554,1.809825576609842,1.955866752664637,3.81263480488529,2.4264534176883643,0.7787746593480819,1.5149921852990416,3.3702306290620423,1.057283016012106,0.7789864715563377,1.6815019606541612,1.2177849717105984,2.57441959233686,2.6971401991949597,2.820032464103372,0.0,2.8498079832014644,3.568021139618331,0.0,2.835329325519117,0.0,0.6826836286766165,1.5034707144083328,0.496444840135358,4.2069281070564895,0.0,0.0,2.5646041107134967,0.0,4.550852220854563,3.596619491955055,2.211799383474901,3.1912351990843453,0.0,2.6660203465055075,2.1635878153043895,0.849432257009551,0.0,0.21135152518459954,2.322617242256812,0.3084039026312035,2.2915536876211857,0.0,0.9574613569143898,3.5730109753719264,0.45902893488799534,0.363459877910241,0.49020931011882224,1.700541683404578,1.9531757065105204,0.5069271564533514,0.0,0.27900197547266437,0.0,1.18636819012878,3.603773697323682,0.0
2.792647565935072,0.0,3.3380346661327134,0.0,2.7481489165216475,0.0,0.412043439124869,0.6862160988880497,0.7238088344779816,2.543266601005405,0.0,0.0,2.841866280325249,0.0,0.2774805798282864,0.0,3.711587667435383,2.262098862889604,0.602430437238968,0.0,2.877564728770927,0.0,1.8219545231120107,2.473566457849189,2.351102715151649,1.169398605846468,4.723394661139863,0.0,1.6231658253001224,3.386464801260072,0.9067519246567395,1.8958662784159994,3.425519668461973,0.0,3.5507235400556025,0.0,0.5963449338029667,0.4215714756265965,0.9095218854018001,1.318023602818255,2.7095921869268196,0.849432257009551,0.0,0.0,0.0,0.3084039026312035,2.1232179240520592,0.0,0.0,0.2777194725977539,0.0,1.1521405540088434,0.0,0.0,0.0,0.5069271564533514,0.0,2.9959489532418435,0.5314274545523756,0.0,4.259515035558074,1.2165416569621093
2.661764955835323,1.6076171005599618,0.0,0.0,0.0,0.0,1.7808221158677822,3.2456071315197774,0.0,0.0,0.0,0.4372305231888589,3.434338328293379,1.4713811352099322,0.5549611596565728,1.8416294801107511,3.653354915131796,1.1174532148054133,0.0,1.4860661622187912,4.507011668275006,0.0,2.618385579556752,2.448398542717888,0.0,1.9423290414417478,4.555155544530914,2.610753524433017,2.1447025080466195,1.5740579024261332,0.0,2.974123643360489,1.7098333152365186,0.0,1.9649657119952104,0.0,2.738676939177571,0.0,0.0,0.0,2.1217338973254187,1.1596554408618622,0.9154331519384747,1.2910459605674935,0.0,2.4038282719129453,1.2783684382907226,0.0,3.413851455586238,0.9607515246159445,0.0,3.0328167719380064,1.3902282037693439,0.0,0.9020515967674675,2.293116399424542,3.6581634315626066,0.0,3.4150935208709825,2.0736170084277505,2.1381467405393093,2.2576181831844915
1.9997766621732582,0.0,0.0,0.0,0.35688207649329645,0.0,0.0,0.0,0.45667252957003673,2.5905056831397135,0.49135210391018097,0.0,2.0938058066211176,0.0,2.4093623717258636,0.0,0.0,3.7476258609926516,0.0,0.23713368128444445,4.273879397463154,0.0,0.0,0.8721371578209196,0.0,0.0,0.0,1.406925303421232,0.0,0.0,0.9067519246567395,0.7124734662376625,0.5283431774345186,0.0,1.9934254374516667,0.0,0.29817246690148336,0.0,0.5738444190244051,0.0,0.0,0.3658305607653872,0.0,0.0,0.0,0.0,0.5651847226822251,0.0,1.6008275311780464,3.5752594993446865,0.0,2.120021492412181,0.2111216584175069,1.237233828498314,0.0,1.31038769002912,0.0,0.0,0.0,0.42259287588020794,0.3285516613157952,0.0
3.542800099644541,0.0,2.6656133846426253,0.0,2.7976713259501533,2.1268671410140403,2.4905529403665914,1.5300668842996537,0.0,0.0,0.7787746593480819,0.0,2.5715037932621363,0.9735274038800644,3.766160728681208,0.0,0.0,0.8804957018833769,0.0,1.2946151174481555,1.5577494865736603,2.8073227555803544,0.0,0.0,0.0,0.584699302923234,3.044380959246548,1.2954718058926624,1.9927062545444094,3.544464436196933,2.379284186637014,0.9208585964915892,0.6666948614798434,0.4763414114639896,0.8105210936620212,0.0,1.8741338850662137,0.0,1.8190437708036002,0.0,0.5130250573973665,0.0,2.8597799883573893,0.21135152518459954,0.0,0.3084039026312035,1.7829592890212436,0.0,0.0,2.382119010366859,1.7933758288261041,0.0,0.5457415700993163,0.0,0.2308873449851411,0.0,0.0,1.2620827219128963,1.9051474964239634,1.18636819012878,4.879085651686546,1.9684965598942086
3.6736827097442895,1.6076171005599618,1.9597540688566242,2.534297927213448,1.6362909379012636,2.608165233795711,2.360152043131904,3.4006783722241054,0.0,0.0,1.8182188409014228,3.1100089408587936,3.6778941584534928,2.0919237562967643,2.677979419221093,3.3262022983264643,2.465246388028869,0.0,3.7890103876058054,2.2083982185577358,2.440951471496876,0.3697515497026093,4.081229021512419,0.0,3.049171115387156,0.0,0.0,0.0,2.674748061596295,3.387488026328535,0.0,4.11497158501792,2.8088737067143006,0.0,3.6925283744858066,0.0,2.827812745946092,1.686285902506386,1.6109849542434498,2.7286830220538154,1.2586789147273292,0.9456582811963182,4.216433968390695,2.640330973259819,2.5681002702850835,3.4425250484853342,3.6791053316754048,4.221904213479145,2.908261256884062,3.139121505682628,5.303890613654291,2.7568295444658677,2.934933313641934,2.434587735970856,1.6002195426592807,1.0138543129067028,0.0,0.44220766875129686,0.0,1.911625056232432,2.7160664516883655,1.2748768210681591
2.742882673971149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.509144548843026,2.056086418611468,0.0,0.0,0.0,0.8239546475109544,0.0,0.23713368128444445,1.3123728356099311,0.0,0.0,2.320725621401183,0.0,0.0,0.0,0.0,1.0902716603875748,0.5801625882932242,0.45337596232836974,0.9208585964915892,0.5283431774345186,0.0,1.9765653330726025,0.0,0.0,0.0,0.0,0.0,1.3261505353025111,1.6068439458347343,0.0,0.0,0.0,0.0,0.0,0.0,2.1604827095698766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6702135263447977,0.6478225253790542,0.0,1.762180598564287,2.711426938114965,1.2748768210681591
3.895592189988817,1.8329550616430734,0.0,0.0,2.6503007862470653,1.3040826168978554,2.0602171956243454,0.34310804944402484,0.0,1.5181112296845678,1.9654084156407239,0.0,1.8702037160879796,0.0,0.0,0.0,0.0,3.855029475779308,1.0798452633973752,0.7877410381028617,2.135852094853334,0.0,0.0,2.2716789260501282,1.5328531343934575,2.9746359769269293,0.0,1.5034707144083328,0.0,2.4394070057396147,2.105412768953672,0.0,2.0148832500676317,0.0,2.6163736778528284,1.9543729828214829,1.0315072598060746,1.9577173065210347,0.0,0.0,0.976634238710374,1.3928467861691904,0.0,0.0,0.0,0.0,1.8141478260715405,0.0,0.0,1.4780030637152877,0.0,0.0,1.2940243954476816,0.0,0.0,1.1770484066303981,0.42285765501698064,2.171014731936786,0.0,0.0,2.653651182552377,3.408946674939265
1.46698549181932,0.0,0.9841946591499282,0.0,0.5656447084213742,2.1268671410140403,1.4771602779308362,1.5300668842996537,0.0,0.0,2.8660027803365313,0.4372305231888589,1.7054535877048593,1.1298354273322748,0.0,0.0,0.0,1.6479092950219087,0.0,0.0,1.9477033460239574,0.0,0.0,0.0,0.0,0.0,0.0,2.549617130820165,1.4836948880331005,1.533196315732936,1.1719598613472033,0.0,0.7740087647935432,0.0,1.8209098435263533,0.0,1.553315561237819,0.0,2.7586737922922597,0.0,0.0,0.0,0.0,2.7911613483210838,0.0,0.0,1.1303694453644502,2.519932975439755,2.0796695133981102,0.0,0.0,1.9722295252526683,2.5668125733567897,1.1880569607710791,0.7669911580600911,0.5069271564533514,0.0,0.27900197547266437,0.0,0.42259287588020794,0.8492937240509684,0.6082708284810546
1.0247707770685908,0.0,0.4695801906620043,0.0,0.0,0.0,0.956735237618044,0.6862160988880497,0.0,0.0,0.0,0.27586174624946613,1.4274003381005589,0.5969155947693062,1.0564670513846242,0.0,1.66253513048319,0.293498567294459,0.0,0.7877410381028617,1.7402445156494564,0.0,1.205481444900887,2.199701775092921,0.0,0.0,0.0,0.0,0.3934232276455259,1.2741291223023747,0.0,0.0,0.5283431774345186,1.5099665494220205,1.1240734540679849,0.0,1.0315072598060746,0.0,0.0,0.0,0.976634238710374,1.3537339371660673,1.373149727907712,2.5857840573197137,0.5964679769794932,3.7911773340106474,0.7131837156084975,3.2543951998889864,0.8600343036961963,0.0,0.45902893488799534,0.726919755820482,1.919677967178628,1.5192321167230909,0.0,0.5069271564533514,0.0,0.0,0.0,0.0,0.5207420627351732,0.6082708284810546
4.544547465065551,0.0,2.247212874520502,0.0,2.4248052429420257,0.0,0.0,0.0,3.9636801323939466,3.718297920350898,0.49135210391018097,2.4242461459038727,2.7029643885570858,2.316067388250333,2.0606442500931053,0.0,0.0,2.85212410760113,1.592043584846498,1.9023736121212753,2.6031013865768853,1.5706777811201174,2.731833592262264,2.6545512703542657,1.0002158261068772,0.0,0.0,0.0,2.113787622428808,3.106004593926568,0.0,3.5039624452782068,3.1660845073961004,1.3372594060532976,3.314500682838352,0.0,0.0,2.7231121191780208,0.0,1.2410980165241081,2.717097939761798,0.0,0.0,0.4227030503691991,1.529726532236218,0.0,0.0,0.0,0.0,2.839069208899539,1.1865725834314413,2.9257969709792317,1.35672367244268,0.0,1.410380993602313,1.75367983338062,0.0,0.0,1.7653637916720137,2.4541468177694044,3.449414348710017,1.824812485443164
